Durchlauf 1:

timestamp,elapsed_s,cpu_percent,ram_mb,ram_percent
00:01:31,44.88,3.9,3.75,0.024
00:01:31,45.39,0.0,3.75,0.024
00:01:32,45.91,1.9,3.75,0.024
00:01:32,46.43,1.9,3.75,0.024
00:01:33,46.94,1.9,3.75,0.024
00:01:33,47.46,1.9,3.75,0.024
00:01:34,47.98,0.0,3.75,0.024
00:01:34,48.48,2.0,3.75,0.024
00:01:35,49.0,0.0,3.75,0.024
00:01:35,49.51,1.9,3.75,0.024
00:01:36,50.03,1.9,3.75,0.024
00:01:36,50.55,1.9,3.75,0.024
00:01:37,51.06,2.0,3.75,0.024
00:01:37,51.57,0.0,3.75,0.024
00:01:38,52.09,1.9,3.75,0.024
00:01:38,52.61,1.9,3.75,0.024
00:01:39,53.12,2.0,3.75,0.024
00:01:39,53.63,1.9,3.75,0.024
00:01:40,54.15,0.0,3.75,0.024
00:01:40,54.66,3.9,3.75,0.024
00:01:41,55.18,0.0,3.75,0.024
00:01:41,55.69,2.0,3.75,0.024
00:01:42,56.21,1.9,3.75,0.024
00:01:43,56.73,0.0,3.75,0.024
00:01:43,57.24,3.9,3.75,0.024
00:01:44,57.75,0.0,3.75,0.024
00:01:44,58.26,2.0,3.75,0.024
00:01:45,58.78,0.0,3.75,0.024
00:01:45,59.29,3.9,3.75,0.024

Ergebnis:
  Messungen       : 116
  CPU-Auslastung  (inkl. Kind-Prozesse)
    Durchschnitt  : 1.28 %
    Maximum       : 3.90 %
    Minimum       : 0.00 %
  RAM-Verbrauch   (inkl. Kind-Prozesse)
    Durchschnitt  : 3.7 MB
    Maximum       : 3.8 MB
    Minimum       : 3.7 MB


Ladezeit-Messung:
    1. 0.236s
    2. 0.25s
    2. 0.237s

Kompelieren:
    1. 625ms
    2. 619ms
    3. 603ms

Gesamt:
  CPU-Auslastung  (inkl. Kind-Prozesse)
    Durchschnitt: 1.29 %
    Maximum: 3.90 %
  RAM-Verbrauch   (inkl. Kind-Prozesse)
    Durchschnitt: ~3.7333 MB
    Maximum: ~3.766667 MB
    Minimum: 3.7 MB
  Ladezeit:
    Durchschnitt: 0.241s
  Kompelieren:
    Durchschnitt: ~615.6667
